Frame,X,Y,Z
3700,1.05,4.0,-0.01
3701,1.34,4.04,0.0
3702,1.14,3.99,0.02
3703,0.97,4.06,0.02
3704,1.18,4.23,0.02
3705,1.77,4.03,0.02
3706,1.15,4.23,0.02
3707,1.03,4.2,0.01
3708,1.23,4.15,0.01
3709,1.3,4.26,-0.0
3710,1.05,4.2,-0.0
3711,0.27,4.26,0.01
3712,0.6,4.17,-0.01
3713,0.91,4.13,-0.0
3714,1.02,4.28,-0.02
3715,1.31,4.24,0.0
3716,1.63,4.37,-0.02
3717,1.44,4.23,-0.02
3718,1.46,4.37,-0.02
3719,1.78,4.85,-0.04
3720,1.46,4.73,-0.02
3721,1.59,4.59,-0.02
3722,1.28,4.66,-0.03
3723,0.19,4.47,-0.01
3724,0.89,4.95,-0.01
3725,0.38,4.62,-0.03
3726,0.82,4.68,-0.02
3727,0.79,4.87,-0.01
3728,0.92,4.68,-0.04
3729,0.86,4.74,-0.04
3730,1.13,5.01,-0.02
3731,1.0,4.72,-0.03
3732,0.91,4.82,-0.02
3733,1.09,4.91,-0.02
3734,1.22,4.9,-0.01
3735,0.87,4.98,-0.03
3736,0.91,5.04,-0.04
3737,0.99,5.09,-0.04
3738,0.7,4.95,-0.04
3739,1.03,4.97,-0.05
3740,0.91,4.96,-0.03
3741,1.16,5.09,-0.03
3742,1.14,4.85,-0.03
3743,0.74,4.94,-0.03
3744,0.77,5.08,-0.02
3745,0.65,5.01,-0.04
3746,0.61,4.97,-0.04
3747,0.48,4.96,-0.03
3748,1.23,4.83,-0.06
3749,1.89,5.03,-0.04
3750,2.26,4.35,-0.11
3751,2.47,4.52,-0.03
3752,2.4,4.47,-0.05
3753,1.06,4.68,-0.08
3754,1.86,4.77,-0.1
3755,3.7,5.06,-0.09
3756,3.76,5.02,-0.1
3757,4.54,5.27,-0.08
3758,5.39,4.97,-0.06
3759,5.79,5.46,-0.02
3760,6.66,5.71,-0.03
3761,6.58,5.57,-0.0
3762,7.38,5.7,0.02
3763,8.02,5.64,0.03
3764,8.6,6.07,0.02
3765,9.03,5.92,0.02
3766,8.51,6.12,0.04
3767,8.45,6.26,0.03
3768,8.48,6.34,0.02
3769,8.72,6.26,0.02
3770,8.26,5.69,0.01
3771,8.44,5.95,0.01
3772,8.37,5.64,-0.0
3773,8.48,5.59,0.01
3774,8.26,5.51,0.0
3775,8.35,5.64,0.01
3776,8.09,5.3,0.0
3777,8.14,5.42,0.01
3778,7.93,5.4,-0.01
3779,7.87,5.42,-0.01
3780,7.56,5.28,0.02
3781,7.72,5.23,0.0
3782,7.16,5.13,0.01
3783,6.44,4.76,-0.05
3784,5.7,5.0,-0.05
3785,4.71,4.87,-0.07
3786,4.52,4.54,-0.05
3787,3.02,4.05,-0.07
3788,1.37,3.89,-0.06
3789,1.75,4.0,-0.05
3790,1.51,4.16,-0.04
3791,1.34,3.91,-0.0
3792,0.96,3.47,-0.02
3793,1.5,3.92,-0.02
3794,0.96,3.56,-0.01
3795,1.04,3.61,-0.01
3796,0.41,3.49,0.0
3797,0.48,3.75,-0.01
3798,1.29,4.37,-0.04
3799,0.28,3.88,-0.01
3800,0.92,4.9,-0.0
3801,0.64,4.32,-0.02
3802,0.99,4.94,-0.01
3803,-0.1,4.48,0.0
3804,0.4,5.36,-0.01
3805,0.4,5.13,0.0
3806,0.35,4.84,0.01
3807,0.41,4.88,0.01
3808,0.15,4.68,-0.01
3809,0.12,4.72,-0.0
3810,-0.01,4.87,-0.0
3811,-0.28,4.39,0.01
3812,-0.24,4.54,-0.02
3813,-0.33,4.99,-0.02
3814,-0.57,4.61,-0.03
3815,-0.22,4.97,-0.01
3816,0.41,5.3,-0.01
3817,-0.03,5.04,-0.04
3818,-0.37,4.96,-0.0
3819,-0.4,5.15,-0.04
3820,-0.2,5.25,-0.01
3821,-0.88,5.06,-0.01
3822,-0.52,5.15,-0.03
3823,-0.61,5.12,-0.01
3824,-0.47,5.24,-0.03
3825,0.2,5.1,-0.01
3826,-0.14,5.24,-0.01
3827,0.16,5.11,-0.01
3828,-0.54,5.13,-0.03
3829,0.39,5.4,-0.03
3830,-0.68,5.52,-0.02
3831,-0.5,5.27,-0.01
3832,-1.09,4.81,-0.02
3833,-0.12,4.84,-0.04
3834,-0.27,4.88,-0.03
3835,-0.31,5.09,-0.03
3836,-0.55,5.08,-0.03
3837,-0.08,4.95,-0.04
3838,-0.15,4.87,-0.04
3839,-0.42,5.13,-0.02
3840,-0.09,4.72,-0.02
3841,-0.73,5.02,-0.02
3842,-0.19,5.03,-0.01
3843,-0.19,4.82,-0.02
3844,-0.19,5.05,-0.02
3845,-0.89,4.83,-0.01
3846,-0.73,5.33,-0.01
3847,-0.54,5.08,-0.01
3848,-0.67,4.94,-0.01
3849,-1.37,5.08,-0.02
3850,-0.76,5.19,-0.01
3851,-1.03,4.73,-0.01
3852,-0.78,5.35,-0.02
3853,-0.64,5.23,-0.01
3854,-0.39,4.91,-0.03
3855,-1.21,5.22,-0.03
3856,-0.44,5.26,-0.02
3857,-0.61,5.42,-0.02
3858,-0.62,5.23,-0.02
3859,-1.02,5.29,-0.03
3860,-1.28,5.19,-0.03
3861,-1.08,5.42,-0.03
3862,-1.32,5.16,-0.03
3863,-1.32,5.46,-0.06
3864,-0.74,5.33,-0.02
3865,-1.05,5.26,-0.06
3866,-1.35,5.18,-0.05
3867,-1.01,5.24,-0.01
3868,-0.73,5.6,-0.04
3869,-0.19,5.66,-0.03
3870,-0.75,5.35,-0.04
3871,-0.24,5.67,-0.03
3872,-0.18,5.65,-0.03
3873,-0.5,5.47,-0.05
3874,-0.44,5.52,-0.05
3875,-0.46,5.54,-0.05
3876,-0.61,5.51,-0.05
3877,-0.9,5.51,-0.03
3878,-1.05,5.36,-0.03
3879,-0.7,5.61,-0.05
3880,-0.89,5.49,-0.06
3881,-1.28,5.52,-0.05
3882,-1.0,5.54,-0.06
3883,-0.71,5.72,-0.05
3884,-0.61,5.77,-0.04
3885,-0.81,5.4,-0.05
3886,0.01,5.57,-0.05
3887,-1.13,5.45,-0.06
3888,-1.27,5.36,-0.06
3889,-0.89,5.7,-0.05
3890,-1.34,5.39,-0.04
3891,-0.81,5.54,-0.03
3892,-1.28,5.37,-0.06
3893,-1.37,5.34,-0.06
3894,-1.23,5.32,-0.06
3895,-1.12,5.27,-0.07
3896,-1.18,5.42,-0.05
3897,-0.99,5.38,-0.06
3898,-1.2,5.35,-0.04
3899,-1.12,5.58,-0.04
3900,-0.94,5.47,-0.04
3901,-1.48,5.29,-0.03
3902,-0.74,5.58,-0.03
3903,-1.26,5.25,-0.04
3904,-0.64,5.32,-0.04
3905,-1.14,5.24,-0.05
3906,-0.29,5.71,-0.05
3907,-1.13,5.5,-0.06
3908,-1.24,5.14,-0.05
3909,-0.38,5.35,-0.05
3910,-0.61,5.38,-0.03
3911,-1.42,5.15,-0.05
3912,-0.69,5.13,-0.02
3913,-0.96,5.44,-0.05
3914,-0.68,5.32,-0.05
3915,-0.82,5.23,-0.06
3916,-0.82,5.2,-0.03
3917,-1.22,5.09,-0.02
3918,-0.53,5.16,-0.04
3919,-0.52,5.17,-0.05
3920,-0.57,5.2,-0.03
3921,-0.82,4.96,-0.04
3922,-1.04,5.03,-0.06
3923,-0.76,5.15,-0.02
3924,-0.76,5.16,-0.05
3925,-0.63,4.82,-0.04
3926,-0.7,5.01,-0.04
3927,-0.99,4.97,-0.04
3928,-1.06,5.29,-0.04
3929,-0.45,4.78,-0.04
3930,-0.82,5.35,-0.06
3931,-1.01,4.92,-0.05
3932,-1.0,5.24,-0.04
3933,-0.88,5.01,-0.02
3934,-0.93,4.95,-0.02
3935,-0.81,4.59,-0.04
3936,-0.53,4.53,-0.05
3937,-0.27,4.99,-0.03
3938,-0.52,4.48,-0.01
3939,-1.09,4.88,0.0
3940,-0.25,4.03,-0.03
3941,-0.09,3.8,-0.02
3942,0.29,3.55,-0.09
3943,1.31,3.57,-0.07
3944,2.01,3.86,-0.07
3945,1.69,3.9,-0.05
3946,3.27,3.89,-0.07
3947,2.78,3.73,-0.09
3948,3.34,4.54,-0.06
3949,3.88,4.52,-0.08
3950,4.46,5.04,-0.06
3951,4.57,4.76,-0.04
3952,4.73,4.77,-0.04
3953,5.56,4.72,-0.05
3954,6.21,5.07,-0.05
3955,6.55,5.03,-0.04
3956,5.98,4.94,-0.05
3957,6.32,5.16,-0.05
3958,6.42,5.27,-0.04
3959,6.77,5.33,-0.05
3960,6.97,5.35,-0.03
3961,6.83,5.35,-0.02
3962,7.38,5.45,-0.02
3963,6.51,5.44,-0.04
3964,6.74,5.37,-0.03
3965,6.28,5.47,-0.03
3966,6.81,5.34,-0.04
3967,6.49,5.5,-0.02
3968,6.56,5.41,-0.03
3969,6.4,5.42,-0.03
3970,6.66,5.46,-0.04
3971,6.23,5.35,-0.02
3972,6.4,5.5,-0.03
3973,6.24,5.52,-0.04
3974,6.09,5.15,-0.05
3975,6.74,5.44,-0.05
3976,6.33,5.13,-0.06
3977,6.73,5.32,-0.04
3978,6.77,5.29,-0.04
3979,6.43,5.37,-0.04
3980,6.33,5.41,-0.04
3981,6.35,5.33,-0.04
3982,6.94,5.17,-0.06
3983,6.49,5.28,-0.06
3984,6.3,5.25,-0.04
3985,6.69,5.27,-0.03
3986,6.42,5.16,-0.03
3987,6.15,5.1,-0.05
3988,6.06,5.39,-0.04
3989,5.78,4.97,-0.07
3990,3.58,4.68,-0.09
3991,2.4,4.45,-0.08
3992,2.13,4.09,-0.1
3993,1.1,4.12,-0.05
3994,3.1,4.41,-0.05
3995,1.52,4.11,-0.05
3996,1.98,4.25,-0.04
3997,1.77,4.22,-0.03
3998,1.08,4.38,-0.02
3999,2.26,4.24,-0.03
4000,2.54,4.77,-0.05
4001,2.42,4.64,-0.04
4002,2.39,4.74,-0.06
4003,2.28,4.7,-0.03
4004,1.29,4.34,-0.06
4005,2.14,4.59,-0.08
4006,2.55,4.57,-0.06
4007,2.31,4.48,-0.06
4008,2.35,4.78,-0.04
4009,1.89,4.61,-0.06
4010,1.68,4.57,-0.08
4011,1.41,4.72,-0.09
4012,1.71,4.66,-0.07
4013,1.42,4.66,-0.07
4014,1.63,4.73,-0.09
4015,1.81,4.6,-0.08
4016,1.61,4.43,-0.09
4017,2.54,5.15,-0.04
4018,2.72,5.07,-0.08
4019,4.03,4.79,-0.04
4020,3.06,4.9,-0.06
4021,4.03,5.39,-0.04
4022,3.78,4.56,-0.06
4023,4.15,4.93,-0.02
4024,4.28,5.45,-0.01
4025,3.3,5.57,0.0
4026,3.54,5.62,-0.03
4027,2.75,5.58,-0.03
4028,3.17,5.94,-0.04
4029,2.46,5.68,-0.06
4030,2.35,5.43,-0.07
4031,2.03,6.0,-0.07
4032,2.18,5.84,-0.07
4033,1.96,5.63,-0.09
4034,2.15,5.71,-0.08
4035,2.54,6.19,-0.1
4036,2.35,5.49,-0.1
4037,2.45,6.36,-0.08
4038,1.78,5.38,-0.09
4039,2.65,5.99,-0.09
4040,2.43,5.64,-0.11
4041,2.68,5.85,-0.08
4042,3.04,5.54,-0.06
4043,2.61,5.83,-0.1
4044,2.81,5.92,-0.07
4045,2.79,5.65,-0.08
4046,2.8,5.96,-0.09
4047,3.29,5.93,-0.06
4048,2.72,6.1,-0.11
4049,3.05,5.72,-0.08
4050,3.02,5.91,-0.08
4051,3.62,5.93,-0.07
4052,3.7,6.01,-0.09
4053,3.47,5.8,-0.07
4054,3.13,5.9,-0.09
4055,3.48,5.43,-0.06
4056,3.08,5.67,-0.06
4057,2.93,5.85,-0.08
4058,2.98,5.84,-0.08
4059,3.56,5.55,-0.06
4060,3.62,5.47,-0.04
4061,3.46,5.42,-0.05
4062,3.06,5.39,-0.02
4063,1.95,5.08,-0.05
4064,2.03,5.09,-0.03
4065,2.15,4.41,-0.05
4066,2.13,5.05,-0.05
4067,1.5,4.77,-0.05
4068,1.11,4.76,-0.01
4069,1.33,4.88,-0.04
4070,1.03,4.62,-0.04
4071,1.52,4.88,-0.03
4072,0.19,4.53,-0.04
4073,-0.11,4.77,-0.08
4074,-0.26,5.01,0.01
4075,0.3,4.11,0.02
4076,-0.4,4.18,0.0
4077,-0.54,4.37,0.0
4078,-0.15,4.64,-0.01
4079,-0.42,4.54,-0.01
4080,-0.25,4.17,0.01
4081,-0.12,3.92,-0.01
4082,-0.05,4.09,0.01
4083,0.4,3.78,-0.0
4084,0.29,4.01,0.01
4085,0.02,4.0,-0.02
4086,0.89,3.67,-0.0
4087,0.58,4.03,0.01
4088,0.74,4.5,-0.02
4089,0.53,4.92,-0.02
4090,0.66,4.47,-0.0
4091,1.1,4.7,-0.0
4092,0.43,4.88,-0.02
4093,0.85,4.88,0.0
4094,0.31,4.83,-0.04
4095,0.42,4.79,-0.02
4096,-0.03,4.53,-0.02
4097,1.01,4.83,-0.02
4098,-0.1,5.29,-0.03
4099,-0.28,4.61,-0.02
4100,0.35,4.76,-0.02
4101,0.22,4.94,-0.03
4102,0.0,4.62,-0.03
4103,0.1,4.56,-0.04
4104,0.05,4.78,-0.02
4105,-0.36,4.74,-0.03
4106,-0.21,4.73,-0.03
4107,-0.24,4.9,-0.03
4108,-0.31,4.85,-0.04
4109,-0.37,4.53,-0.03
4110,-0.0,4.48,-0.04
4111,-0.59,4.9,-0.05
4112,-0.3,4.56,-0.08
4113,-0.21,4.74,-0.07
4114,-0.35,4.74,-0.04
4115,-0.45,4.72,-0.06
4116,-0.49,4.74,-0.07
4117,-0.08,4.7,-0.06
4118,-0.53,5.14,-0.06
4119,-0.72,4.66,-0.06
4120,-0.48,4.84,-0.07
4121,-0.62,4.49,-0.07
4122,-0.4,4.88,-0.09
4123,-1.17,4.76,-0.07
4124,-0.54,4.98,-0.07
4125,-0.99,4.81,-0.06
4126,-0.54,4.9,-0.08
4127,-0.84,4.98,-0.08
4128,-1.12,4.92,-0.07
4129,-0.57,4.95,-0.07
4130,-0.95,5.15,-0.08
4131,-1.0,5.15,-0.08
4132,-0.9,4.93,-0.07
4133,-0.68,5.12,-0.09
4134,-1.06,5.12,-0.07
4135,-0.81,5.16,-0.09
4136,-1.13,5.04,-0.07
4137,-1.59,5.29,-0.1
4138,-0.7,5.1,-0.07
4139,-1.1,5.19,-0.07
4140,-1.05,5.01,-0.06
4141,-1.5,4.95,-0.08
4142,-1.06,5.08,-0.08
4143,-1.49,5.03,-0.07
4144,-1.39,5.06,-0.08
4145,-1.38,5.18,-0.07
4146,-1.24,5.2,-0.08
4147,-1.5,5.13,-0.07
4148,-1.27,5.23,-0.08
4149,-1.32,5.51,-0.08
4150,-1.77,5.19,-0.07
4151,-1.14,5.57,-0.1
4152,-1.19,5.15,-0.07
4153,-1.72,5.38,-0.09
4154,-1.48,5.51,-0.09
4155,-1.76,5.13,-0.08
4156,-0.59,5.28,-0.1
4157,-1.14,5.21,-0.09
4158,-1.21,4.85,-0.09
4159,-0.63,5.12,-0.14
4160,-0.85,4.69,-0.13
4161,-0.66,4.56,-0.13
4162,-0.71,4.48,-0.13
4163,-0.69,4.09,-0.14
4164,-0.7,3.58,-0.13
4165,0.78,3.34,-0.11
4166,1.64,3.89,-0.13
4167,1.25,3.5,-0.12
4168,1.19,3.1,-0.16
4169,0.79,3.09,-0.16
4170,1.96,3.65,-0.19
4171,1.38,2.96,-0.17
4172,1.56,3.13,-0.15
4173,2.37,2.84,-0.16
4174,3.32,3.35,-0.17
4175,4.03,2.85,-0.17
4176,3.12,3.48,-0.16
4177,3.19,3.12,-0.17
4178,3.3,4.13,-0.16
4179,2.74,4.82,-0.13
4180,2.65,3.94,-0.16
4181,2.75,4.35,-0.18
4182,2.36,4.4,-0.18
4183,3.17,4.3,-0.17
4184,2.22,5.35,-0.17
4185,2.35,5.65,-0.2
4186,2.48,5.41,-0.18
4187,2.05,5.81,-0.19
4188,2.77,5.91,-0.18
4189,2.35,5.53,-0.18
4190,2.22,5.63,-0.17
4191,2.15,5.92,-0.16
4192,1.95,5.74,-0.18
4193,2.44,5.94,-0.17
4194,2.17,5.9,-0.16
4195,2.48,5.58,-0.15
4196,2.73,5.55,-0.13
4197,2.59,5.97,-0.17
4198,2.58,5.85,-0.16
4199,2.36,5.9,-0.16
4200,1.99,6.11,-0.18
4201,1.85,5.87,-0.18
4202,2.08,5.93,-0.18
4203,1.88,6.14,-0.22
4204,1.96,6.49,-0.22
4205,1.0,5.79,-0.21
4206,1.02,5.48,-0.2
4207,1.02,5.59,-0.19
4208,1.21,5.66,-0.22
4209,0.3,5.51,-0.24
4210,0.22,5.42,-0.22
4211,0.55,5.57,-0.23
4212,0.14,5.46,-0.21
4213,0.41,5.67,-0.21
4214,0.38,5.3,-0.22
4215,0.46,5.39,-0.22
4216,0.4,5.39,-0.22
4217,0.27,5.18,-0.21
4218,0.28,5.02,-0.19
4219,0.39,5.04,-0.21
4220,0.26,5.01,-0.21
4221,0.16,5.15,-0.22
4222,0.1,5.48,-0.2
4223,0.22,5.58,-0.22
4224,0.14,5.37,-0.22
4225,0.15,5.54,-0.2
4226,0.14,5.34,-0.22
4227,-0.14,5.63,-0.2
4228,-0.1,5.35,-0.2
4229,-0.06,5.53,-0.2
4230,0.05,5.66,-0.21
4231,-0.35,5.47,-0.21
4232,-0.01,5.62,-0.2
4233,-0.14,5.43,-0.19
4234,-0.0,5.63,-0.19
4235,-0.23,4.73,-0.18
4236,-0.35,4.8,-0.19
4237,-0.05,4.86,-0.17
4238,-0.1,4.68,-0.18
4239,-0.08,4.75,-0.19
4240,-0.18,4.66,-0.19
4241,0.0,4.83,-0.19
4242,0.02,5.24,-0.21
4243,-0.22,5.52,-0.19
4244,-0.66,5.65,-0.22
4245,-1.42,5.62,-0.19
4246,-1.34,5.55,-0.22
4247,-1.27,5.92,-0.23
4248,-1.5,5.65,-0.22
4249,-1.31,5.56,-0.22
4250,-1.75,5.29,-0.25
4251,-1.95,5.41,-0.25
4252,-1.74,5.11,-0.25
4253,-1.71,4.76,-0.24
4254,-1.17,4.88,-0.25
4255,-1.22,5.02,-0.24
4256,-0.87,5.15,-0.24
4257,-0.73,5.39,-0.24
4258,-0.7,5.09,-0.23
4259,-0.51,4.87,-0.22
4260,-0.56,4.64,-0.24
4261,-0.71,4.39,-0.25
4262,-1.1,4.54,-0.23
4263,-1.1,4.67,-0.27
4264,0.11,4.66,-0.24
4265,-0.18,5.05,-0.27
4266,-0.38,4.71,-0.3
4267,-0.86,4.31,-0.29
4268,-0.54,3.85,-0.3
4269,-0.21,3.55,-0.29
4270,0.05,3.96,-0.29
4271,0.87,4.11,-0.29
4272,0.55,4.23,-0.28
4273,0.73,4.37,-0.26
4274,1.02,4.62,-0.23
4275,1.3,5.0,-0.21
4276,1.24,5.26,-0.22
4277,2.41,4.97,-0.21
4278,2.56,4.77,-0.24
4279,1.17,4.37,-0.21
4280,0.55,4.3,-0.22
4281,1.33,4.02,-0.23
4282,0.77,3.86,-0.24
4283,1.2,4.09,-0.23
4284,1.26,4.24,-0.23
4285,1.66,4.23,-0.22
4286,1.76,4.25,-0.22
4287,2.11,4.82,-0.23
4288,2.0,4.61,-0.23
4289,2.88,5.42,-0.25
4290,3.29,5.54,-0.23
4291,5.11,6.93,-0.24
4292,5.39,6.65,-0.25
4293,7.12,6.93,-0.2
4294,7.96,7.32,-0.15
4295,8.92,7.62,-0.11
4296,8.51,7.62,-0.1
4297,8.43,7.61,-0.09
4298,8.02,6.99,-0.08
4299,7.29,6.19,-0.15
4300,7.06,6.46,-0.13
4301,7.27,6.52,-0.13
4302,7.73,6.21,-0.16
4303,7.29,6.08,-0.17
4304,8.16,6.38,-0.14
4305,7.96,6.31,-0.13
4306,7.57,5.97,-0.09
4307,7.82,6.15,-0.1
4308,7.14,6.25,-0.1
4309,5.52,5.8,-0.1
4310,6.59,5.95,-0.12
4311,4.84,5.71,-0.18
4312,5.18,5.63,-0.18
4313,5.16,5.69,-0.18
4314,3.03,5.68,-0.19
4315,1.27,5.32,-0.23
4316,0.19,4.9,-0.23
4317,-0.27,5.02,-0.21
4318,-0.41,4.33,-0.21
4319,0.22,4.55,-0.2
4320,0.31,4.62,-0.23
4321,0.19,4.73,-0.22
4322,-0.12,4.64,-0.2
4323,-0.71,4.52,-0.21
4324,-1.0,4.84,-0.21
4325,-0.55,4.91,-0.19
4326,-1.53,4.48,-0.21
4327,-1.63,4.33,-0.22
4328,-1.94,4.17,-0.21
4329,-1.75,4.62,-0.21
4330,-2.44,4.18,-0.22
4331,-1.95,4.19,-0.19
4332,-2.14,4.43,-0.2
4333,-2.48,4.17,-0.18
4334,-2.3,4.48,-0.2
4335,-2.34,4.05,-0.2
4336,-2.4,4.09,-0.21
4337,-2.56,3.89,-0.19
4338,-2.51,3.76,-0.17
4339,-2.85,3.8,-0.17
4340,-2.45,3.37,-0.18
4341,-2.92,3.55,-0.16
4342,-2.56,3.24,-0.16
4343,-2.39,3.75,-0.14
4344,-2.83,3.6,-0.16
4345,-2.19,3.44,-0.14
4346,-2.2,3.6,-0.17
4347,-1.64,3.66,-0.14
4348,-1.38,3.76,-0.15
4349,-1.67,3.41,-0.15
4350,-2.07,3.54,-0.16
4351,-2.02,3.52,-0.17
4352,-1.91,3.5,-0.18
4353,-1.96,3.38,-0.17
4354,-1.96,3.35,-0.16
4355,-2.01,3.54,-0.16
4356,-1.39,3.68,-0.16
4357,-1.65,3.57,-0.15
4358,-1.51,3.93,-0.14
4359,-1.58,4.23,-0.14
4360,-1.75,4.36,-0.16
4361,-1.32,4.83,-0.13
4362,-1.52,4.76,-0.14
4363,-1.78,4.84,-0.14
4364,-1.68,5.04,-0.14
4365,-2.05,4.91,-0.13
4366,-1.27,5.11,-0.13
4367,-1.76,5.24,-0.12
4368,-1.07,5.61,-0.13
4369,-2.38,5.18,-0.14
4370,-1.53,5.39,-0.12
4371,-1.86,5.49,-0.15
4372,-1.39,5.46,-0.15
4373,-1.67,5.33,-0.13
4374,-1.19,5.39,-0.13
4375,-1.54,5.0,-0.14
4376,-0.96,5.22,-0.14
4377,-1.71,5.15,-0.14
4378,-1.28,5.38,-0.14
4379,-1.84,4.75,-0.14
4380,-0.84,5.2,-0.14
4381,-1.74,5.11,-0.14
4382,-1.56,5.34,-0.15
4383,-2.15,4.97,-0.17
4384,-1.31,5.04,-0.17
4385,-1.52,5.06,-0.18
4386,-1.76,4.88,-0.19
4387,-2.38,4.41,-0.18
4388,-1.64,4.7,-0.19
4389,-2.74,4.28,-0.2
4390,-2.88,4.11,-0.2
4391,-3.1,4.23,-0.18
4392,-2.86,4.12,-0.18
4393,-1.75,4.09,-0.18
4394,-2.19,3.95,-0.17
4395,-1.54,3.96,-0.16
4396,-1.49,4.25,-0.15
4397,-1.62,4.2,-0.14
4398,-1.78,4.17,-0.14
4399,-1.48,4.31,-0.14
4400,-2.52,3.81,-0.13
4401,-2.43,3.88,-0.14
4402,-2.04,4.09,-0.13
4403,-2.35,3.58,-0.12
4404,-1.99,4.05,-0.11
4405,-2.2,3.98,-0.13
4406,-2.06,4.13,-0.13
4407,-2.15,4.06,-0.13
4408,-2.07,4.1,-0.12
4409,-2.19,3.94,-0.13
4410,-1.79,4.03,-0.14
4411,-2.05,4.12,-0.14
4412,-2.09,4.17,-0.13
4413,-1.78,4.26,-0.14
4414,-1.96,4.24,-0.14
4415,-1.9,4.16,-0.14
4416,-1.37,4.47,-0.14
4417,-2.56,3.85,-0.15
4418,-1.6,4.43,-0.14
4419,-2.0,3.88,-0.17
4420,-1.35,4.62,-0.14
4421,-1.84,3.97,-0.18
4422,-1.22,4.41,-0.15
4423,-2.12,4.19,-0.17
4424,-0.9,4.74,-0.16
4425,-1.81,4.68,-0.16
4426,-1.66,4.67,-0.16
4427,-1.13,5.06,-0.18
4428,-2.19,4.64,-0.18
4429,-1.2,4.95,-0.16
4430,-2.04,4.89,-0.18
4431,-1.28,5.02,-0.17
4432,-1.65,5.22,-0.18
4433,-1.99,5.09,-0.16
4434,-1.87,4.99,-0.17
4435,-1.52,4.95,-0.18
4436,-1.59,5.07,-0.15
4437,-1.84,4.95,-0.18
4438,-1.38,5.13,-0.16
4439,-1.71,4.82,-0.18
4440,-1.14,4.91,-0.17
4441,-1.91,4.54,-0.17
4442,-1.27,4.82,-0.15
4443,-1.87,4.54,-0.17
4444,-1.26,4.87,-0.16
4445,-1.82,4.45,-0.16
4446,-1.08,4.74,-0.15
4447,-1.54,4.49,-0.17
4448,-1.44,4.66,-0.15
4449,-1.4,4.41,-0.17
4450,-1.25,4.93,-0.16
4451,-1.64,4.44,-0.17
4452,-1.26,4.78,-0.17
4453,-1.25,4.58,-0.16
4454,-1.53,4.7,-0.17
4455,-1.47,4.64,-0.17
4456,-1.48,4.6,-0.17
4457,-1.32,4.65,-0.17
4458,-1.66,4.55,-0.17
4459,-1.3,4.76,-0.16
4460,-1.6,4.41,-0.17
4461,-0.53,5.04,-0.16
4462,-1.71,4.43,-0.17
4463,-0.69,4.88,-0.16
4464,-1.75,4.5,-0.17
4465,-0.96,4.93,-0.17
4466,-1.26,4.66,-0.17
4467,-1.0,4.92,-0.18
4468,-1.48,4.63,-0.16
4469,-0.79,5.02,-0.18
4470,-1.52,4.66,-0.18
4471,-1.13,4.86,-0.17
4472,-1.67,4.66,-0.16
4473,-0.46,4.96,-0.17
4474,-1.5,4.6,-0.18
4475,-1.09,5.0,-0.17
4476,-1.82,4.59,-0.17
4477,-0.66,4.98,-0.19
4478,-1.38,4.6,-0.18
4479,-1.16,4.88,-0.17
4480,-1.63,4.59,-0.16
4481,-0.67,5.0,-0.18
4482,-1.69,4.61,-0.18
4483,-1.16,4.91,-0.16
4484,-1.63,4.56,-0.16
4485,-0.86,4.99,-0.16
4486,-1.84,4.67,-0.17
4487,-2.35,4.42,-0.18
4488,-2.51,4.36,-0.2
4489,-2.37,3.99,-0.18
4490,-2.7,3.6,-0.17
4491,-1.82,3.46,-0.17
4492,-1.68,3.28,-0.17
4493,-2.17,2.84,-0.09
4494,-1.84,1.51,-0.08
4495,-1.83,2.22,-0.09
4496,-0.79,1.11,-0.06
4497,-1.06,1.37,-0.06
4498,0.01,0.67,-0.02
4499,0.46,0.51,-0.0
4500,0.53,0.75,0.01
4501,0.18,0.69,-0.01
4502,0.2,0.73,0.01
4503,0.18,0.94,-0.01
4504,-0.26,1.08,-0.02
4505,0.11,0.91,-0.02
4506,1.52,0.99,-0.05
4507,1.34,1.84,-0.07
4508,1.24,2.03,-0.05
4509,2.33,2.19,-0.09
4510,1.82,1.89,-0.08
4511,3.19,2.6,-0.07
4512,3.58,2.65,-0.09
4513,4.21,2.85,-0.1
4514,4.07,2.82,-0.11
4515,3.05,3.2,-0.1
4516,2.52,3.43,-0.11
4517,5.03,3.81,-0.07
4518,4.36,3.6,-0.12
4519,2.44,3.51,-0.11
4520,2.32,3.41,-0.17
4521,1.88,3.51,-0.16
4522,0.93,3.62,-0.2
4523,-1.05,3.63,-0.18
4524,-0.57,3.33,-0.18
4525,-1.99,2.83,-0.18
4526,-2.55,3.46,-0.16
4527,-2.57,3.95,-0.19
4528,-2.72,4.39,-0.17
4529,-2.62,4.41,-0.19
4530,-3.08,4.48,-0.15
4531,-3.39,4.69,-0.15
4532,-3.12,3.78,-0.09
4533,-3.47,3.11,-0.09
4534,-4.38,3.04,-0.09
4535,-2.11,4.16,-0.08
4536,-3.04,4.07,-0.09
4537,-4.23,3.68,-0.11
4538,-3.72,3.76,-0.1
4539,-2.65,3.17,-0.05
4540,-3.13,2.95,-0.09
4541,-2.12,2.88,-0.07
4542,-2.04,3.09,-0.03
4543,-1.04,2.62,-0.02
4544,-2.7,2.51,-0.06
4545,-1.36,2.37,-0.01
4546,-0.96,3.01,-0.06
4547,-1.65,3.0,-0.07
4548,-1.0,3.01,-0.03
